,filepath,label,text,sentiment
3964,data/MELD.Raw/train_audio/dia428_utt3.mp3,surprise,"Wait, now, what am I doing again?",positive
3965,data/MELD.Raw/train_audio/dia428_utt4.mp3,anger,"Come on! Would you please pay attention, I could wake up at any moment!",negative
3966,data/MELD.Raw/train_audio/dia428_utt5.mp3,neutral,"Hi, Im Joshua, Im here to pick up Rachel.",neutral
3967,data/MELD.Raw/train_audio/dia428_utt6.mp3,anger,"No-no-no, that not Joshua.",negative
3968,data/MELD.Raw/train_audio/dia428_utt7.mp3,surprise,"What do you want from me, Ive never met the guy.",positive
3969,data/MELD.Raw/train_audio/dia428_utt8.mp3,sadness,"So anyway, Rachel, Im sorry you cant stay,  but the rest of us have a",negative
3970,data/MELD.Raw/train_audio/dia429_utt0.mp3,neutral,How do I look?,neutral
3971,data/MELD.Raw/train_audio/dia429_utt1.mp3,neutral,"Oh, uh, I... don't... care.",neutral
3972,data/MELD.Raw/train_audio/dia429_utt2.mp3,neutral,"Ok, now, remember, no trading.",neutral
3973,data/MELD.Raw/train_audio/dia429_utt3.mp3,neutral,"You get the pretty one, I get the mess.",neutral
3974,data/MELD.Raw/train_audio/dia429_utt4.mp3,joy,"Hi, Joey. Well well, look what you brought. Very nice.",positive
3975,data/MELD.Raw/train_audio/dia429_utt5.mp3,neutral,...And what did you bring?,neutral
3976,data/MELD.Raw/train_audio/dia429_utt6.mp3,neutral,She's checking the coats.,neutral
3977,data/MELD.Raw/train_audio/dia429_utt7.mp3,neutral,"Joey, I'm gonna go wash the cab smell off my hands.",neutral
3978,data/MELD.Raw/train_audio/dia429_utt8.mp3,neutral,"Will you get me a white Zinfandel, and a glass of red for Janice.",neutral
3979,data/MELD.Raw/train_audio/dia429_utt9.mp3,surprise,Janice?,negative
3980,data/MELD.Raw/train_audio/dia429_utt10.mp3,surprise,Oh.... my.... God.,positive
3981,data/MELD.Raw/train_audio/dia429_utt11.mp3,neutral,"Hey, it's Janice.",neutral
3982,data/MELD.Raw/train_audio/dia430_utt0.mp3,anger,"Well, okay so, I dont have it all worked out quite yet. Just dont say anything to Rachel, please?",negative
3983,data/MELD.Raw/train_audio/dia430_utt1.mp3,neutral,"Rachel is one of my closest friends.  Although, being the only one who knows anything about this does makes me feel special. Okay!",neutral
3984,data/MELD.Raw/train_audio/dia430_utt2.mp3,sadness,"Okay, stop-stop! Phoebe?!",negative
3985,data/MELD.Raw/train_audio/dia430_utt3.mp3,anger,Hey Rach!,negative
3986,data/MELD.Raw/train_audio/dia430_utt4.mp3,surprise,What was that?!,negative
3987,data/MELD.Raw/train_audio/dia430_utt5.mp3,neutral,"Sorry, mix up. Hey, how was the movie?",neutral
3988,data/MELD.Raw/train_audio/dia430_utt6.mp3,neutral,I havent seen it yet!,neutral
3989,data/MELD.Raw/train_audio/dia430_utt7.mp3,surprise,Well then youd better hurry! The Angelica! Go! Go!,positive
3990,data/MELD.Raw/train_audio/dia430_utt8.mp3,anger,No,negative
3991,data/MELD.Raw/train_audio/dia431_utt0.mp3,joy,Pheebs! Hey Pheebs!,positive
3992,data/MELD.Raw/train_audio/dia431_utt1.mp3,neutral,"Uh, okay, Pheebs?",neutral
3993,data/MELD.Raw/train_audio/dia431_utt2.mp3,neutral,Yeah?,neutral
3994,data/MELD.Raw/train_audio/dia431_utt3.mp3,neutral,"Umm, y'know how the other day you were talking about how you didn't get to go to London and how you were kinda feeling left out?",neutral
3995,data/MELD.Raw/train_audio/dia431_utt4.mp3,neutral,Yeah?,neutral
3996,data/MELD.Raw/train_audio/dia431_utt5.mp3,joy,"All right, well, we felt really bad about that so we decided we should all take a little trip together!",positive
3997,data/MELD.Raw/train_audio/dia431_utt6.mp3,anger,"Ohh, that's so nice! How great! Well, where? Where's the trip?!",negative
3998,data/MELD.Raw/train_audio/dia431_utt7.mp3,joy,"Well, we thought we would all go to a picnic , in Central Park!",positive
3999,data/MELD.Raw/train_audio/dia431_utt8.mp3,joy,"Yeah, all of us! All day!",positive
4000,data/MELD.Raw/train_audio/dia431_utt9.mp3,disgust,That sucks!,negative
4001,data/MELD.Raw/train_audio/dia431_utt10.mp3,surprise,That's not a trip!,negative
4002,data/MELD.Raw/train_audio/dia431_utt11.mp3,anger,I just came from the park!,negative
4003,data/MELD.Raw/train_audio/dia431_utt12.mp3,anger,What are we gonna high five about at the stupid Central Park?,negative
4004,data/MELD.Raw/train_audio/dia431_utt13.mp3,anger,"""Well, it's right by my house, all right!""",negative
4005,data/MELD.Raw/train_audio/dia431_utt14.mp3,anger,"Well, I'm gonna go home and bask in the triumph of my Central Park idea.",negative
4006,data/MELD.Raw/train_audio/dia431_utt15.mp3,surprise,"Ho-ho-hold on a sec there, Mr. Kissey!",negative
4007,data/MELD.Raw/train_audio/dia431_utt16.mp3,anger,"Y'know, I've been meaning to talk to you about this whole, little, new European thing you got going on, and I just need to tell you that it makes me very uncomfortable and I justy'knowstop it!",negative
4008,data/MELD.Raw/train_audio/dia431_utt17.mp3,sadness,I was just trying to bring a little culture to the group.,negative
4009,data/MELD.Raw/train_audio/dia431_utt18.mp3,disgust,"That's fine, just don't bring it in my mouth.",negative
4010,data/MELD.Raw/train_audio/dia431_utt19.mp3,disgust,Makes me wanna puke!,negative
4011,data/MELD.Raw/train_audio/dia432_utt0.mp3,neutral,Is she in there?,neutral
4012,data/MELD.Raw/train_audio/dia433_utt0.mp3,neutral,"Yeah. Shes putting her down now, thats her.",neutral
4013,data/MELD.Raw/train_audio/dia433_utt1.mp3,neutral,Oh its all right.,neutral
4014,data/MELD.Raw/train_audio/dia434_utt0.mp3,sadness,Im guess Im just done with the whole dating thing.,negative
4015,data/MELD.Raw/train_audio/dia434_utt1.mp3,sadness,Its one more thing in my life thats suddenly completely different.,negative
4016,data/MELD.Raw/train_audio/dia434_utt2.mp3,sadness,This is hard.,negative
4017,data/MELD.Raw/train_audio/dia434_utt3.mp3,neutral,Yeah I know.,neutral
4018,data/MELD.Raw/train_audio/dia434_utt4.mp3,neutral,"On the other hand in um, in about seven months youre gonna have something that youre gonna love more than any guy youve ever gone out with.",neutral
4019,data/MELD.Raw/train_audio/dia434_utt5.mp3,neutral,Just wait.,neutral
4020,data/MELD.Raw/train_audio/dia434_utt6.mp3,joy,"Wait until uh, wait until the first time your baby grabs your finger.",positive
4021,data/MELD.Raw/train_audio/dia434_utt7.mp3,joy,You have no idea.,positive
4022,data/MELD.Raw/train_audio/dia434_utt8.mp3,neutral,Thanks sweetie.,neutral
4023,data/MELD.Raw/train_audio/dia434_utt9.mp3,neutral,"You wanna, you wanna grab some coffee?",neutral
4024,data/MELD.Raw/train_audio/dia434_utt10.mp3,sadness,"Oh no, I think Im gonna go home and eat ten candy bars.",negative
4025,data/MELD.Raw/train_audio/dia434_utt11.mp3,neutral,"Hey, I thought I cheered you up.",neutral
4026,data/MELD.Raw/train_audio/dia434_utt12.mp3,neutral,"Oh you did, there are twenty in here.",neutral
4027,data/MELD.Raw/train_audio/dia434_utt13.mp3,neutral,Right. Good night.,neutral
4028,data/MELD.Raw/train_audio/dia434_utt14.mp3,neutral,Good night.,neutral
4029,data/MELD.Raw/train_audio/dia435_utt0.mp3,neutral,Hi,neutral
4030,data/MELD.Raw/train_audio/dia435_utt1.mp3,joy,Hi!  Hey mom.,positive
4031,data/MELD.Raw/train_audio/dia435_utt2.mp3,joy,"This is such a great party! 35 years. Very impressive, do you guys have any pearls of wisdom?",positive
4032,data/MELD.Raw/train_audio/dia435_utt3.mp3,surprise,Jack?,positive
4033,data/MELD.Raw/train_audio/dia435_utt4.mp3,surprise,Why would you serve food on such a sharp stick?,negative
4034,data/MELD.Raw/train_audio/dia435_utt5.mp3,neutral,"Thats a good question, dad. Thats a good question",neutral
4035,data/MELD.Raw/train_audio/dia435_utt6.mp3,joy,Congratulations you two!,positive
4036,data/MELD.Raw/train_audio/dia435_utt7.mp3,joy,Thank youwere so excited,positive
4037,data/MELD.Raw/train_audio/dia435_utt8.mp3,joy,"And also, congratulations on your wedding.",positive
4038,data/MELD.Raw/train_audio/dia435_utt9.mp3,surprise,WhaWhat?,positive
4039,data/MELD.Raw/train_audio/dia436_utt0.mp3,joy,Look at this clown!,positive
4040,data/MELD.Raw/train_audio/dia436_utt1.mp3,disgust,Just because hes got a bigger boat he thinks he can take up the whole river.,negative
4041,data/MELD.Raw/train_audio/dia436_utt2.mp3,anger,Get out of the way jackass!,negative
4042,data/MELD.Raw/train_audio/dia436_utt3.mp3,disgust,Who names their boat Coast Guard anyway?,negative
4043,data/MELD.Raw/train_audio/dia436_utt4.mp3,neutral,That,neutral
4044,data/MELD.Raw/train_audio/dia436_utt5.mp3,surprise,What are they doing out here? The coasts all the way over there.,negative
4045,data/MELD.Raw/train_audio/dia437_utt0.mp3,anger,Hey!,negative
4046,data/MELD.Raw/train_audio/dia437_utt1.mp3,surprise,Hey! Check it out! This is unbelievable! Joey has been holding his breath for almost four minutes!,positive
4047,data/MELD.Raw/train_audio/dia437_utt2.mp3,neutral,Dude! What are yoyou trying to kill me?!,neutral
4048,data/MELD.Raw/train_audio/dia438_utt0.mp3,anger,Ow!,negative
4049,data/MELD.Raw/train_audio/dia438_utt1.mp3,neutral,"Really?! Well, its just like everyone elses apartment. Its got rooms, walls, and ceilings.",neutral
4050,data/MELD.Raw/train_audio/dia438_utt2.mp3,neutral,"Well, I just wanted to see where you lived. Now, give me the tour.",neutral
4051,data/MELD.Raw/train_audio/dia438_utt3.mp3,surprise,Oh my God! Oh my God!,negative
4052,data/MELD.Raw/train_audio/dia438_utt4.mp3,neutral,"Ah well, this is the living room.",neutral
4053,data/MELD.Raw/train_audio/dia438_utt5.mp3,neutral,All right. This is the kitchen.,neutral
4054,data/MELD.Raw/train_audio/dia438_utt7.mp3,neutral,The bedroom. Well its pretty much your typical...  bedroom.,neutral
4055,data/MELD.Raw/train_audio/dia438_utt8.mp3,neutral,Were still on this side of the door.,neutral
4056,data/MELD.Raw/train_audio/dia438_utt9.mp3,joy,Ha-ha,positive
4057,data/MELD.Raw/train_audio/dia438_utt10.mp3,sadness,"Yeah, but I didnt get to see it.",negative
4058,data/MELD.Raw/train_audio/dia438_utt11.mp3,neutral,Oh shoot! Maybe next time.  Thanks for a lovely evening.,neutral
4059,data/MELD.Raw/train_audio/dia438_utt12.mp3,joy,"So um, who was she?",positive
4060,data/MELD.Raw/train_audio/dia438_utt13.mp3,neutral,"Oh,  that was the blind date that I told you about, she called and switched it to today.",neutral
4061,data/MELD.Raw/train_audio/dia438_utt14.mp3,neutral,"Did you like her? And Im just asking as a friend, because I am totally fine with this.",neutral
4062,data/MELD.Raw/train_audio/dia438_utt15.mp3,neutral,"Well, you seem fine.",neutral
4063,data/MELD.Raw/train_audio/dia439_utt0.mp3,neutral,"Well, I dont think this, y'know.",neutral
4064,data/MELD.Raw/train_audio/dia439_utt1.mp3,disgust,"No, no, no, I wouldnt do you myself, I mean that would be weird.",negative
4065,data/MELD.Raw/train_audio/dia439_utt2.mp3,neutral,"Yeah, no, Ill get one of the other girls to do it.",neutral
4066,data/MELD.Raw/train_audio/dia439_utt3.mp3,joy,"Oh, this will be so much fun!",positive
4067,data/MELD.Raw/train_audio/dia439_utt4.mp3,surprise,Hey!,positive
4068,data/MELD.Raw/train_audio/dia439_utt5.mp3,joy,Are you excited?,positive
4069,data/MELD.Raw/train_audio/dia439_utt6.mp3,neutral,"Yeah! Hey, do Monica and Rachel work there?",neutral
4070,data/MELD.Raw/train_audio/dia440_utt0.mp3,neutral,"Ok, so now we need, um sage branches and the sacramental wine.",neutral
4071,data/MELD.Raw/train_audio/dia440_utt1.mp3,neutral,"All I have is, is oregano and a",neutral
4072,data/MELD.Raw/train_audio/dia440_utt2.mp3,joy,"Um, that's ok!  Ok. All right. Now we need the semen of a righteous man.",positive
4073,data/MELD.Raw/train_audio/dia440_utt3.mp3,neutral,"Ok, Pheebs, you know what, if we had that, we wouldn't be doing the ritual in the first place.",neutral
4074,data/MELD.Raw/train_audio/dia440_utt4.mp3,neutral,Can we just start throwing things in?,neutral
4075,data/MELD.Raw/train_audio/dia440_utt5.mp3,neutral,"Ok, yeah, ok.  Oh, OK.",neutral
4076,data/MELD.Raw/train_audio/dia440_utt6.mp3,neutral,"Ok, Barry's letters. Adam Ritter's boxer shorts.",neutral
4077,data/MELD.Raw/train_audio/dia440_utt7.mp3,neutral,"Ok, and I have the, uh receipt for my dinner with Nokululu Oon Ah Ah.",neutral
4078,data/MELD.Raw/train_audio/dia440_utt8.mp3,neutral,"Look, here's a picture of Scotty Jared naked.",neutral
4079,data/MELD.Raw/train_audio/dia440_utt9.mp3,surprise,Hey he's wearing a sweater.,positive
4080,data/MELD.Raw/train_audio/dia440_utt10.mp3,neutral,No.,neutral
4081,data/MELD.Raw/train_audio/dia440_utt11.mp3,disgust,Eww!,negative
4082,data/MELD.Raw/train_audio/dia440_utt12.mp3,neutral,And here we have the last of Paulo's grappa.,neutral
4083,data/MELD.Raw/train_audio/dia440_utt13.mp3,neutral,"Hey, Rachel, isn't that stuff almost pure...",neutral
4084,data/MELD.Raw/train_audio/dia441_utt0.mp3,neutral,"Mona?  Okay, if I were a salmon shirt, where would I be?",neutral
4085,data/MELD.Raw/train_audio/dia441_utt1.mp3,sadness,I am so sorry I spilled wine all over your shirt.,negative
4086,data/MELD.Raw/train_audio/dia441_utt2.mp3,neutral,"Oh, its okay.",neutral
4087,data/MELD.Raw/train_audio/dia441_utt3.mp3,joy,"No, its still wet.",positive
4088,data/MELD.Raw/train_audio/dia441_utt4.mp3,neutral,Let me get it out before it sets.,neutral
4089,data/MELD.Raw/train_audio/dia441_utt5.mp3,neutral,"Ooh, I have something you can wear.",neutral
4090,data/MELD.Raw/train_audio/dia441_utt6.mp3,neutral,Here.,neutral
4091,data/MELD.Raw/train_audio/dia441_utt7.mp3,sadness,"Oh umm, I-I dont know if I want to wear a womans shirt.",negative
4092,data/MELD.Raw/train_audio/dia441_utt8.mp3,neutral,No-no thats a mans shirt.,neutral
4093,data/MELD.Raw/train_audio/dia441_utt9.mp3,neutral,Its awfully pink.,neutral
4094,data/MELD.Raw/train_audio/dia442_utt0.mp3,joy,"Oh, it's perfect!",positive
4095,data/MELD.Raw/train_audio/dia442_utt1.mp3,neutral,How about you?,neutral
4096,data/MELD.Raw/train_audio/dia442_utt2.mp3,neutral,It's a kitchen slash bathroom.,neutral
4097,data/MELD.Raw/train_audio/dia442_utt3.mp3,neutral,"All right, I see what you guys are saying. I'll uh, I'll go downstairs and fill out an application.",neutral
4098,data/MELD.Raw/train_audio/dia442_utt4.mp3,disgust,We are bad people.,negative
4099,data/MELD.Raw/train_audio/dia442_utt5.mp3,surprise,He knew we were trying to get rid of him. He knew!  You think we could get a bathtub in our kitchen?,negative
4100,data/MELD.Raw/train_audio/dia443_utt0.mp3,joy,Lets get the show on it!,positive
4101,data/MELD.Raw/train_audio/dia443_utt1.mp3,neutral,"Okay, let me just get a cup of coffee.",neutral
4102,data/MELD.Raw/train_audio/dia443_utt2.mp3,neutral,"Oh Rachel, I know the best coffee house and its sooo close.",neutral
4103,data/MELD.Raw/train_audio/dia443_utt3.mp3,neutral,Closer than here?,neutral
4104,data/MELD.Raw/train_audio/dia443_utt4.mp3,neutral,"Oh, hey, look, I found coffee!  Okay, lets skedaddle.",neutral
4105,data/MELD.Raw/train_audio/dia443_utt5.mp3,neutral,"Wait, Im not just gonna drink somebodys old coffee.",neutral
4106,data/MELD.Raw/train_audio/dia443_utt6.mp3,neutral,"Okay, your highness.",neutral
4107,data/MELD.Raw/train_audio/dia443_utt7.mp3,surprise,"Um, Rachel Im really sorry.  Thats okay, do you wanna get back together?  Yeah, okay.  Did anyone else hear that?!",positive
4108,data/MELD.Raw/train_audio/dia444_utt0.mp3,surprise,So how did you know I was even here?,positive
4109,data/MELD.Raw/train_audio/dia444_utt1.mp3,neutral,Your mom called me. So is this her?,neutral
4110,data/MELD.Raw/train_audio/dia444_utt2.mp3,neutral,"No, this is a loaner.",neutral
4111,data/MELD.Raw/train_audio/dia444_utt3.mp3,neutral,I'm sorry you had to do this by yourself.,neutral
4112,data/MELD.Raw/train_audio/dia444_utt4.mp3,neutral,"I wasn't by myself. I had a doctor, a nurse, and a helper guy.  So, did you see who won the game?",neutral
4113,data/MELD.Raw/train_audio/dia444_utt5.mp3,neutral,"Yeah, the Knicks by 10. They suck.",neutral
4114,data/MELD.Raw/train_audio/dia444_utt6.mp3,neutral,"Yeah, they're not so bad.",neutral
4115,data/MELD.Raw/train_audio/dia445_utt0.mp3,neutral,"Im sorry I wont be able to make it to your imaginary wedding, but Im",neutral
4116,data/MELD.Raw/train_audio/dia445_utt1.mp3,surprise,"I know. I know. I panicked, I panicked. I didnt want him to start yelling at me like I was some 74 Latour.",negative
4117,data/MELD.Raw/train_audio/dia445_utt2.mp3,sadness,Its Lafite. The 74 Latour is actually drinking quite nicely.,negative
4118,data/MELD.Raw/train_audio/dia445_utt3.mp3,fear,"All right here he comes. Im gonna do this, Im gonna tell him, Im gonna be strong.",negative
4119,data/MELD.Raw/train_audio/dia445_utt4.mp3,neutral,I just called a friend of mine.,neutral
4120,data/MELD.Raw/train_audio/dia445_utt5.mp3,surprise,Yeah?,positive
4121,data/MELD.Raw/train_audio/dia445_utt6.mp3,neutral,I think I may be able to book,neutral
4122,data/MELD.Raw/train_audio/dia445_utt7.mp3,surprise,Really?!,positive
4123,data/MELD.Raw/train_audio/dia445_utt8.mp3,joy,What is it sweetie?,positive
4124,data/MELD.Raw/train_audio/dia445_utt9.mp3,sadness,Theres not gonna be a wedding. Ross and I are not getting married.,negative
4125,data/MELD.Raw/train_audio/dia445_utt10.mp3,sadness,Im sorry daddy.,negative
4126,data/MELD.Raw/train_audio/dia445_utt11.mp3,neutral,I dont believe this!!,neutral
4127,data/MELD.Raw/train_audio/dia445_utt12.mp3,fear,"Oh now daddy, stay calm. Please.",negative
4128,data/MELD.Raw/train_audio/dia445_utt13.mp3,anger,Stay calm?!!,negative
4129,data/MELD.Raw/train_audio/dia445_utt14.mp3,anger,How do you expect me to stay calm?!,negative
4130,data/MELD.Raw/train_audio/dia445_utt15.mp3,anger,This is unacceptable Rachel!,negative
4131,data/MELD.Raw/train_audio/dia445_utt16.mp3,anger,And I wanna know why?!!,negative
4132,data/MELD.Raw/train_audio/dia445_utt17.mp3,anger,Is it because that punk Ross wont marry you?!,negative
4133,data/MELD.Raw/train_audio/dia445_utt18.mp3,anger,Thats it!,negative
4134,data/MELD.Raw/train_audio/dia445_utt19.mp3,anger,Is that it?,negative
4135,data/MELD.Raw/train_audio/dia445_utt20.mp3,sadness,"Yes. Yes, he says Im damaged goods.",negative
4136,data/MELD.Raw/train_audio/dia446_utt0.mp3,surprise,"So, youre like a zillionaire?",positive
